# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.49988537692054735,2.7637059072140233,2.209788603491147,-86.41384032824178,1.499656130761642,3.0,0.2527354427877388,0.0,21.862340405413033,0.0
 0.5074941317750333,2.764458371812715,2.198315897506704,-86.24749513955167,1.5224823953251,3.0000000000000147,0.25218010155425546,0.0,22.14231754246892,0.0
 0.5150029685443406,2.7652454434551146,2.1868261783100866,-86.0812320914311,1.545008905633022,3.0000000000000298,0.25168560375254895,0.0,22.42205218668199,0.0
 0.5224157849931482,2.7660671708106648,2.1753201915940044,-85.91502153416563,1.567247354979445,3.0,0.25125121358542407,0.0,22.701898997452233,0.0
 0.5297362073129387,2.766923602548808,2.163798683051164,-85.74883404604306,1.5892086219388164,3.0,0.25087624564965766,0.0,22.98219534679498,0.0
 0.5369676152600374,2.767814787338989,2.152262398374274,-85.58264041597047,1.6109028457801127,3.0,0.25056006348015086,0.0,23.263263087107568,0.0
 0.5441131643962634,2.7687407738506513,2.140712083256042,-85.4164116265126,1.6323394931887907,3.0,0.2503020782665081,0.0,23.545410154495315,0.0
 0.5511758058294515,2.7697016107532377,2.129148483389177,-85.25011883719405,1.6535274174883545,2.9999999999999685,0.2501017480220974,0.0,23.82893199651593,0.0
 0.5581583037883682,2.7706973467161915,2.1175723444663865,-85.08373336816521,1.6744749113651045,2.999999999999984,0.24995857592345663,0.0,24.114112869567112,0.0
 0.5650632513149394,2.771728030408956,2.1059844121803786,-84.91722668415103,1.695189753944818,2.999999999999968,0.2498721098111438,0.0,24.401227010739735,0.0
 0.5718930843140924,2.772793710500975,2.0943854322238624,-84.75057037869325,1.7156792529422769,3.0,0.24984194093006182,0.0,24.690539707245836,0.0
 0.5786500941661251,2.773894435661692,2.0827761502895448,-84.5837361586394,1.7359502824983752,3.0000000000000164,0.24986770308156753,0.0,24.982308266939246,0.0
 0.5853364390769955,2.77503025456055,2.0711573120701345,-84.41669582889695,1.7560093172309863,2.9999999999999836,0.24994907179428755,0.0,25.27678291205257,0.0
 0.5919541543172248,2.7762012158669926,2.0595296632583393,-84.2494212773959,1.7758624629516742,3.000000000000017,0.250085763721668,0.0,25.574207595622152,0.0
 0.5985051614793089,2.777407368250463,2.047893949546868,-84.08188446027235,1.7955154844379264,2.999999999999983,0.25027753563818256,0.0,25.874820753674992,0.0
 0.6049912768659979,2.7786487603804058,2.0362509166284273,-83.91405738725412,1.8149738305979932,2.9999999999999827,0.25052418400957377,0.0,26.178856000225338,0.0
 0.6114142191069198,2.779925440926262,2.024601310195727,-83.74591210723125,1.834242657320759,2.9999999999999827,0.2508255444016016,0.0,26.486542778635183,0.0
 0.6177756160884013,2.7812374585574777,2.0129458759414747,-83.57742069394938,1.8533268482652034,3.0000000000000173,0.25118149080005053,0.0,26.79810694646679,0.0
 0.6240770112705208,2.7825848619434947,2.0012853595583775,-83.40855523194698,1.872231033811562,2.999999999999965,0.2515919351174086,0.0,27.1137713511583,0.0
 0.6303198694562131,2.7839676997537564,1.9896205067391446,-83.23928780252241,1.8909596083686389,3.0000000000000178,0.2520568270169346,0.0,27.433756341156595,0.0
 0.636505582069301,2.785386020657707,1.9779520631764838,-83.06959046989854,1.9095167462079026,3.0000000000000178,0.2525761531332638,0.0,27.75828025709356,0.0
 0.6426354719914925,2.7868398733247894,1.9662807745631026,-82.8994352674932,1.9279064159744772,3.0,0.253149937086733,0.0,28.087559899994428,0.0
 0.6487107980024818,2.7883293064244468,1.9546073865917102,-82.72879418424755,1.9461323940074449,2.999999999999982,0.2537782388947563,0.0,28.421810960957167,0.0
 0.6547327588621757,2.789854368626123,1.9429326449550142,-82.55763915107904,1.964198276586527,3.0000000000000187,0.25446115493295063,0.0,28.761248434724003,0.0
 0.6607024970696204,2.7914151085992613,1.931257295345723,-82.38594202740447,1.9821074912088608,3.0,0.2551988175660489,0.0,29.106087015284803,0.0
 0.6666211023293349,2.7930115750133053,1.9195820834565442,-82.21367458770611,1.9998633069880045,3.0000000000000187,0.2559913950874328,0.0,29.45654146648916,0.0
 0.6724896147523798,2.794643816537698,1.907907754980186,-82.04080850817006,2.0174688442571393,3.0000000000000377,0.2568390916619572,0.0,29.812826982580518,0.0
 0.6783090278165274,2.7963118818418833,1.8962350556093566,-81.86731535334847,2.034927083449582,3.0,0.2577421469765183,0.0,30.175159528616607,0.0
 0.6840802911073118,2.798015819595304,1.8845647310367641,-81.6931665628674,2.0522408733219355,3.0,0.25870083639210545,0.0,30.543756174578714,0.0
 0.6898043128594499,2.7997556784674043,1.8728975269551174,-81.51833343813212,2.0694129385783495,2.9999999999999805,0.25971547102923603,0.0,30.918835408924416,0.0
 0.6954819623161178,2.8015315071276268,1.8612341890571233,-81.34278712907182,2.0864458869483533,3.0,0.26078639752972427,0.0,31.300617454994896,0.0
 0.7011140719217914,2.8033433542454147,1.8495754630354906,-81.16649862084004,2.103342215765374,2.9999999999999805,0.2619139983437137,0.0,31.689324566335618,0.0
 0.7067014393627913,2.805191268490213,1.8379220945829275,-80.98943872053081,2.120104318088374,3.0000000000000395,0.26309869175530665,0.0,32.08518131443977,0.0
 0.7122448294682785,2.807075298531463,1.8262748293921416,-80.81157804389959,2.1367344884048354,2.99999999999998,0.26434093216673676,0.0,32.488414891860224,0.0
 0.7177449759832111,2.80899549303861,1.8146344131558418,-80.63288700195643,2.1532349279496334,3.0000000000000604,0.2656412098692752,0.0,32.89925536758619,0.0
 0.723202583223676,2.8109519006810966,1.8030015915667352,-80.45333578765639,2.1696077496710284,3.0000000000000204,0.26700005186977527,0.0,33.31793598442288,0.0
 0.7286183276240217,2.8129445701283653,1.791377110317531,-80.27289436241767,2.1858549828720655,3.0000000000000204,0.2684180216267733,0.0,33.74469342128786,0.0
 0.7339928591843538,2.8149735500498614,1.7797617151009368,-80.09153244263125,2.201978577553062,3.000000000000021,0.269895719582919,0.0,34.17976805332176,0.0
 0.7393268028261591,2.8170388891150266,1.7681561516096604,-79.90921948614483,2.217980408478478,3.0,0.27143378353139197,0.0,34.623404235725516,0.0
 0.744620759663135,2.819140635993305,1.7565611655364104,-79.72592467857174,2.2338622789894056,3.0,0.2730328887594142,0.0,35.07585054939798,0.0
 0.7498753081936615,2.821278839354141,1.7449775025738945,-79.54161691961043,2.249625924580985,2.9999999999999787,0.2746937485644964,0.0,35.53736007081642,0.0
 0.7550910054207951,2.823453547866976,1.7334059084148215,-79.35626480922943,2.2652730162623858,3.0,0.27641711485400805,0.0,36.008190637090095,0.0
 0.7602683879051513,2.825664810201255,1.7218471287518984,-79.1698366337316,2.2808051637154545,3.000000000000043,0.2782037782434738,0.0,36.488605095450666,0.0
 0.7654079727555809,2.8279126750264205,1.7103019092778347,-78.98230035176971,2.2962239182667434,3.0,0.2800545688593822,0.0,36.97887157711379,0.0
 0.770510258562142,2.830197191011916,1.6987709956853372,-78.79362358017916,2.3115307756864265,3.0,0.28197035657933095,0.0,37.47926374838959,0.0
 0.7755757262754784,2.8325184068271856,1.6872551336671147,-78.60377357974207,2.326727178826436,2.9999999999999782,0.28395205202660345,0.0,37.99006107816739,0.0
 0.780604840036396,2.834876371141672,1.6757550689158753,-78.41271724079576,2.3418145201091884,3.0,0.28600060667152616,0.0,38.511549102262194,0.0
 0.7855980479591048,2.837271132624819,1.6642715471243272,-78.22042106870255,2.356794143877315,2.9999999999999556,0.2881170137739111,0.0,39.044019686345415,0.0
 0.7905557828713285,2.83970273994607,1.6528053139851782,-78.02685116919001,2.371667348613986,3.000000000000022,0.2903023088293785,0.0,39.58777129470024,0.0
 0.7954784630142214,2.842171241774868,1.6413571151911364,-77.8319732335362,2.386435389042665,3.0000000000000226,0.29255757060156534,0.0,40.143109263204934,0.0
 0.8003664927048104,2.844676686780657,1.62992769643491,-77.6357525235851,2.401099478114432,3.0000000000000226,0.2948839213367375,0.0,40.71034606513563,0.0
 0.8052202629634644,2.84721912363288,1.6185178034092076,-77.43815385663464,2.415660788890394,3.0,0.2972825279753137,0.0,41.289801594114934,0.0
 0.8100401521087064,2.8497986010009804,1.6071281818067364,-77.23914159012196,2.43012045632612,3.000000000000046,0.2997546027232492,0.0,41.88180343745354,0.0
 0.8148265263215064,2.852415167554401,1.5957595773202053,-77.03867960616338,2.44447957896452,3.0,0.30230140378801007,0.0,42.486687163901514,0.0
 0.8195797401810392,2.855068871962587,1.584412735642322,-76.83673129589029,2.4587392205431184,3.0,0.3049242363885509,0.0,43.10479659825906,0.0
 0.8243001371737374,2.8577597628949807,1.5730884024657952,-76.633259543657,2.4729004115212128,2.9999999999999294,0.30762445357049084,0.0,43.73648412562663,0.0
 0.8289880501773478,2.860487889021025,1.561787323483332,-76.42822671099228,2.486964150532044,3.0000000000000475,0.3104034570898699,0.0,44.38211097413214,0.0
 0.8336438019215662,2.8632532990101636,1.550510244387641,-76.22159462041236,2.500931405764699,2.999999999999976,0.3132626983627289,0.0,45.04204751249397,0.0
 0.8382677054267227,2.866056041531841,1.5392579108714306,-76.01332453903991,2.5148031162801687,3.0,0.3162036793648363,0.0,45.71667355208987,0.0
 0.8428600644218815,2.868896165255499,1.5280310686274083,-75.80337716202423,2.528580193265645,2.9999999999999516,0.3192279536514,0.0,46.40637866055362,0.0
 0.847421173743627,2.871773718850582,1.5168304633482832,-75.59171259572713,2.5422635212308817,3.000000000000049,0.3223371274079268,0.0,47.11156245331547,0.0
 0.8519513197167222,2.8746887509865333,1.5056568407267625,-75.37829034079303,2.555853959150167,2.9999999999999756,0.32553286044735386,0.0,47.83263492169474,0.0
 0.8564507805177412,2.877641310332796,1.4945109464555546,-75.16306927495341,2.5693523415532242,3.0000000000000493,0.32881686726500625,0.0,48.57001674605496,0.0
 0.8609198265227113,2.8806314455588136,1.4833935262273674,-74.94600763565312,2.582759479568135,3.0000000000000497,0.33219091812096463,0.0,49.324139614689486,0.0
 0.8653587206397252,2.8836592053340304,1.4723053257349097,-74.72706300249071,2.596076161919177,3.00000000000005,0.3356568401206594,0.0,50.0954465449766,0.0
 0.8697677186274257,2.886724638327888,1.461247090670889,-74.50619227948094,2.6093031558822783,2.9999999999999747,0.3392165183740526,0.0,50.88439222973367,0.0
 0.8741470694002066,2.889827793209831,1.4502195667280133,-74.28335167704716,2.6224412082006205,2.999999999999924,0.3428718971213299,0.0,51.69144334325396,0.0
 0.8784970153209175,2.892968718649303,1.4392234995989912,-74.05849669394053,2.635491045962753,2.9999999999999747,0.3466249807980484,0.0,52.517078897641085,0.0
 0.8828177924818176,2.8961474633157467,1.4282596349765306,-73.83158209888241,2.6484533774454535,3.0000000000000258,0.3504778353609916,0.0,53.36179057252981,0.0
 0.887109630974469,2.899364075878606,1.4173287185533399,-73.60256191206642,2.661328892923408,2.9999999999999742,0.35443258933208205,0.0,53.98300149316481,0.0
 0.8913919516898582,2.9026186050073237,1.4064314960221265,-73.37138938649336,2.650200830259002,-2.598605616906646,0.3584914350708317,0.0,54.35572655590438,0.0
 0.8956853796717805,2.905911099371344,1.3955687130755987,-73.13801698912053,2.637320546313235,-2.9999999999999742,0.36265662981819813,0.0,54.720318565448395,0.0
 0.8999912867535799,2.90924160764011,1.3847411154064653,-72.90239638189124,2.624402825067837,-2.9999999999999742,0.3669304969880996,0.0,55.094292244487114,0.0
